Commit Message,predict
Configuration file for the Sphinx documentation builder.,0
,0
"For the full list of built-in configuration values, see the documentation:",0
https://www.sphinx-doc.org/en/master/usage/configuration.html,0
-- Project information -----------------------------------------------------,0
https://www.sphinx-doc.org/en/master/usage/configuration.html#project-information,0
-- General configuration ---------------------------------------------------,0
https://www.sphinx-doc.org/en/master/usage/configuration.html#general-configuration,0
-- Options for HTML output -------------------------------------------------,0
https://www.sphinx-doc.org/en/master/usage/configuration.html#options-for-html-output,0
test_bayes_classifier.py,0
Contact: Jacob Schreiber <jmschreiber91@gmail.com>,0
##,0
##,0
##,0
##,0
test_bayesian_network.py,0
Contact: Jacob Schreiber <jmschreiber91@gmail.com>,0
##,0
##,0
##,0
Inspiration from https://github.com/jmschrei/pomegranate/issues/1108,0
tools.py,0
Author: Jacob Schreiber <jmschreiber91@gmail.com>,0
Use the same flag as unittest itself to prevent descent into these functions:,0
,0
Expose assert* from unittest.TestCase,0
- give them pep8 style names,0
,0
test_bayes_classifier.py,0
Contact: Jacob Schreiber <jmschreiber91@gmail.com>,0
##,0
##,0
##,0
##,0
test_kmeans.py,0
Contact: Jacob Schreiber <jmschreiber91@gmail.com>,0
##,0
##,0
##,0
test_utils.py,0
Contact: Jacob Schreiber <jmschreiber91@gmail.com>,0
,0
,0
def test_check_parameters_value_set_float():,0
"x = torch.tensor([1.1, 6.0, 24.3], dtype=torch.float32)",0
"value_set = [1.1, 6.0, 24.3, 17.8]",0
,0
"_check_parameter(x, ""x"", value_set=tuple(value_set))",0
"_check_parameter(x, ""x"", value_set=list(value_set))",0
,0
"assert_raises(ValueError, _check_parameter, x, ""x"", value_set=[True, False])",0
"assert_raises(ValueError, _check_parameter, x, ""x"", value_set=[5.2, 1, 6])",0
##,0
test_bayes_classifier.py,0
Contact: Jacob Schreiber <jmschreiber91@gmail.com>,0
##,0
,0
test_bayesian_network_structure_learning.py,0
Contact: Jacob Schreiber <jmschreiber91@gmail.com>,0
##,0
##,0
##,0
##,0
test_factor_graph.py,0
Contact: Jacob Schreiber <jmschreiber91@gmail.com>,0
##,0
test_bayes_classifier.py,0
Contact: Jacob Schreiber <jmschreiber91@gmail.com>,0
##,0
##,0
##,0
test_bayes_classifier.py,0
Contact: Jacob Schreiber <jmschreiber91@gmail.com>,0
##,0
##,0
##,0
##,0
##,0
##,0
Data here is a 3D array of lists,0
test_bayes_classifier.py,0
Contact: Jacob Schreiber <jmschreiber91@gmail.com>,0
##,0
##,0
##,0
##,0
##,0
test_joint_categorical.py,0
Contact: Jacob Schreiber <jmschreiber91@gmail.com>,0
##,0
##,0
##,0
##,0
test_exponential.py,0
Contact: Jacob Schreiber <jmschreiber91@gmail.com>,0
##,0
##,0
##,0
##,0
test_gamma.py,0
Contact: Jacob Schreiber <jmschreiber91@gmail.com>,0
##,0
##,0
##,0
##,0
test_poisson.py,0
Contact: Jacob Schreiber <jmschreiber91@gmail.com>,0
##,0
##,0
##,0
##,0
test_dirac_delta.py,0
Contact: Jacob Schreiber <jmschreiber91@gmail.com>,0
##,0
##,0
##,0
_utils.py,0
Contact: Jacob Schreiber <jmschreiber91@gmail.com>,0
test_normal_diagonal.py,0
Contact: Jacob Schreiber <jmschreiber91@gmail.com>,0
##,0
##,0
##,0
##,0
def test_from_summaries_null():,0
"d = Normal([1, 2], [1, 2], covariance_type='diag')",0
d.from_summaries(),0
assert d.means[0] != 1 and d.means[1] != 2,0
assert d.covs[0] != 1 and d.covs[1] != 2,0
"assert_array_almost_equal(d._w_sum, [0.0, 0.0])",0
