Commit Message,predict
We create a new container. This will load plugins from ./plugins and,0
pipelines from pipelines.md,0
We call the pipeline.,0
Copyright (c) AXA Group Operations Spain S.A.,0
,0
"Permission is hereby granted, free of charge, to any person obtaining",0
a copy of this software and associated documentation files (the,0
"""Software""), to deal in the Software without restriction, including",0
"without limitation the rights to use, copy, modify, merge, publish,",0
"distribute, sublicense, and/or sell copies of the Software, and to",0
"permit persons to whom the Software is furnished to do so, subject to",0
the following conditions:,0
,0
The above copyright notice and this permission notice shall be,0
included in all copies or substantial portions of the Software.,0
,0
"THE SOFTWARE IS PROVIDED ""AS IS"", WITHOUT WARRANTY OF ANY KIND,",0
"EXPRESS OR IMPLIED, INCLUDING BUT NOT LIMITED TO THE WARRANTIES OF",0
"MERCHANTABILITY, FITNESS FOR A PARTICULAR PURPOSE AND",0
NONINFRINGEMENT. IN NO EVENT SHALL THE AUTHORS OR COPYRIGHT HOLDERS BE,0
"LIABLE FOR ANY CLAIM, DAMAGES OR OTHER LIABILITY, WHETHER IN AN ACTION",0
"OF CONTRACT, TORT OR OTHERWISE, ARISING FROM, OUT OF OR IN CONNECTION",0
WITH THE SOFTWARE OR THE USE OR OTHER DEALINGS IN THE SOFTWARE.,0
"If you don't want to start the server from code but from shell, then use",0
this code snippet:,0
waitress-serve --port=8000 app:api,0
const { containerBootstrap } = require('@nlpjs/core');,0
"const { DomainManager, NluNeural } = require('@nlpjs/nlu');",0
const { LangEn } = require('@nlpjs/lang-en');,0
const { containerBootstrap } = require('@nlpjs/core');,0
const { NluNeural } = require('@nlpjs/nlu');,0
const { LangEn } = require('@nlpjs/lang-en');,0
const { containerBootstrap } = require('@nlpjs/core');,0
"const { NluManager, NluNeural } = require('@nlpjs/nlu');",0
const { LangEn } = require('@nlpjs/lang-en');,0
const { LangEs } = require('@nlpjs/lang-es');,0
"const manager = new NluManager({ container, locales: ['en', 'es'], useNoneFeature: false, trainByDomain: true });",0
You can provide the locale of the language,0
"If the locale is not provided, then the language is guessed",0
{,0
"locale: 'es',",0
"utterance: 'dime quién eres tú',",0
"domain: 'personality',",0
"languageGuessed: true,",0
"localeIso2: 'es',",0
"language: 'Spanish',",0
nluAnswer: {,0
"classifications: [ [Object], [Object] ],",0
"entities: undefined,",0
explanation: undefined,0
"},",0
classifications: [,0
"{ intent: 'agent.acquaintance', score: 0.8700343801471809 },",0
"{ intent: 'agent.age', score: 0.12996561985281913 }",0
"],",0
"intent: 'agent.acquaintance',",0
score: 0.8700343801471809,0
},0
const { containerBootstrap } = require('@nlpjs/core');,0
"const { DomainManager, NluNeural } = require('@nlpjs/nlu');",0
const { LangEn } = require('@nlpjs/lang-en');,0
const { BrainNLU } = require('node-nlp');,0
const { containerBootstrap } = require('@nlpjs/core');,0
"const { NluManager, NluNeural } = require('@nlpjs/nlu');",0
const { LangEn } = require('@nlpjs/lang-en');,0
const { LangEs } = require('@nlpjs/lang-es');,0
we set trainByDomain to true,0
You can provide the locale of the language,0
"If the locale is not provided, then the language is guessed",0
{,0
"locale: 'es',",0
"utterance: 'dime quién eres tú',",0
"domain: 'personality',",0
"languageGuessed: true,",0
"localeIso2: 'es',",0
"language: 'Spanish',",0
nluAnswer: {,0
"classifications: [ [Object], [Object] ],",0
"entities: undefined,",0
explanation: undefined,0
"},",0
classifications: [,0
"{ intent: 'agent.acquaintance', score: 0.8546458520495468 },",0
"{ intent: 'agent.age', score: 0.14535414795045312 }",0
"],",0
"intent: 'agent.acquaintance',",0
score: 0.8546458520495468,0
},0
const { containerBootstrap } = require('@nlpjs/core');,0
const { Nlp } = require('@nlpjs/nlp');,0
const { Container } = require('@nlpjs/core');,0
const { SentimentAnalyzer } = require('@nlpjs/sentiment');,0
const { LangEs } = require('@nlpjs/lang-es');,0
output:,0
{,0
"score: 0.266,",0
"numWords: 4,",0
"numHits: 1,",0
"average: 0.0665,",0
"type: 'senticon',",0
"locale: 'es',",0
vote: 'positive',0
},0
const { TokenizerEs } = require('@nlpjs/lang-es');,0
"output: [ 'Esto', 'debería', 'ser', 'tokenizado' ]",0
const { StopwordsEs } = require('@nlpjs/lang-es');,0
output: true,0
output: false,0
const { StopwordsEs } = require('@nlpjs/lang-es');,0
"output: ['he', 'visto', 'programador']",0
const { NormalizerEs } = require('@nlpjs/lang-es');,0
output: esto deberia ser normalizado,0
const { StemmerEs } = require('@nlpjs/lang-es');,0
"output: [ 'hab', 'vist', 'a', 'un', 'program' ]",0
const { StemmerEs } = require('@nlpjs/lang-es');,0
output: program,0
"const { StemmerEs, StopwordsEs } = require('@nlpjs/lang-es');",0
"output: ['hab', 'vist', 'program']",0
const { LangEs } = require('@nlpjs/lang-es');,0
const { StopwordsEs } = require('@nlpjs/lang-es');,0
"output: ['a', 'un', 'programador']",0
const { TokenizerEs } = require('@nlpjs/lang-es');,0
"output: [ 'esto', 'deberia', 'ser', 'tokenizado' ]",0
const { StemmerEs } = require('@nlpjs/lang-es');,0
"outuput: [ 'hab', 'vist', 'a', 'un', 'program' ]",0
const { Container } = require('@nlpjs/core');,0
const { SentimentAnalyzer } = require('@nlpjs/sentiment');,0
const { LangId } = require('@nlpjs/lang-id');,0
output:,0
{,0
"score: 4,",0
"numWords: 3,",0
"numHits: 1,",0
"average: 1.3333333333333333,",0
"type: 'afinn',",0
"locale: 'id',",0
vote: 'positive',0
},0
const { TokenizerId } = require('@nlpjs/lang-id');,0
"output: [ 'apa', 'yang', 'dikembangkan', 'perusahaan', 'Anda' ]",0
const { StopwordsId } = require('@nlpjs/lang-id');,0
output: true,0
output: false,0
